8643,[-1  0 -1  0 -1  0  0 -1 -1 -1 -1 -1  0 -1  0  0]
8644,[-1  0 -1  0 -1  0  0 -1 -1 -1 -1 -1  0  0  0  0]
8645,[-1  0 -1  0 -1  0  0 -1 -1 -1 -1  0 -1 -1 -1  0]
8646,[-1  0 -1  0 -1  0  0 -1 -1 -1 -1  0  0 -1 -1 -1]
8647,[-1  0 -1  0 -1  0  0 -1 -1 -1 -1  0  0 -1  0  0]
8648,[-1  0 -1  0 -1  0  0 -1 -1 -1 -1  0  0  0  0  0]
8649,[-1  0 -1  0 -1  0  0 -1 -1 -1  0 -1  0 -1  0 -1]
8650,[-1  0 -1  0 -1  0  0 -1 -1 -1  0 -1  0 -1  0  0]
8651,[-1  0 -1  0 -1  0  0 -1 -1 -1  0  0 -1 -1 -1 -1]
8652,[-1  0 -1  0 -1  0  0 -1 -1 -1  0  0 -1 -1  0 -1]
8653,[-1  0 -1  0 -1  0  0 -1 -1 -1  0  0 -1 -1  0  0]
8654,[-1  0 -1  0 -1  0  0 -1 -1 -1  0  0 -1  0  0  0]
8655,[-1  0 -1  0 -1  0  0 -1 -1 -1  0  0  0  0  0  0]
8656,[-1  0 -1  0 -1  0  0 -1 -1  0 -1 -1 -1  0 -1 -1]
8657,[-1  0 -1  0 -1  0  0 -1 -1  0 -1 -1  0 -1 -1 -1]
8658,[-1  0 -1  0 -1  0  0 -1 -1  0 -1 -1  0  0 -1 -1]
8659,[-1  0 -1  0 -1  0  0 -1 -1  0  0 -1 -1  0 -1 -1]
8660,[-1  0 -1  0 -1  0  0 -1 -1  0  0 -1 -1  0  0 -1]
8661,[-1  0 -1  0 -1  0  0 -1 -1  0  0 -1 -1  0  0  0]
8662,[-1  0 -1  0 -1  0  0 -1 -1  0  0 -1  0 -1  0  0]
8663,[-1  0 -1  0 -1  0  0 -1 -1  0  0  0 -1  0  0 -1]
8664,[-1  0 -1  0 -1  0  0 -1 -1  0  0  0 -1  0  0  0]
8665,[-1  0 -1  0 -1  0  0 -1 -1  0  0  0  0 -1  0 -1]
8666,[-1  0 -1  0 -1  0  0 -1 -1  0  0  0  0 -1  0  0]
8667,[-1  0 -1  0 -1  0  0 -1 -1  0  0  0  0  0 -1  0]
8668,[-1  0 -1  0 -1  0  0 -1 -1  0  0  0  0  0  0 -1]
8669,[-1  0 -1  0 -1  0  0 -1 -1  0  0  0  0  0  0  0]
8670,[-1  0 -1  0 -1  0  0 -1  0 -1 -1 -1 -1 -1 -1  0]
8671,[-1  0 -1  0 -1  0  0 -1  0 -1 -1  0 -1  0  0 -1]
8672,[-1  0 -1  0 -1  0  0 -1  0 -1 -1  0 -1  0  0  0]
8673,[-1  0 -1  0 -1  0  0 -1  0 -1  0 -1 -1  0 -1 -1]
8674,[-1  0 -1  0 -1  0  0 -1  0 -1  0 -1  0 -1  0  0]
8675,[-1  0 -1  0 -1  0  0 -1  0 -1  0  0 -1  0 -1  0]
8676,[-1  0 -1  0 -1  0  0 -1  0 -1  0  0  0 -1 -1  0]
8677,[-1  0 -1  0 -1  0  0 -1  0 -1  0  0  0 -1  0  0]
8678,[-1  0 -1  0 -1  0  0 -1  0  0 -1  0 -1  0 -1 -1]
8679,[-1  0 -1  0 -1  0  0 -1  0  0  0 -1  0 -1 -1 -1]
8680,[-1  0 -1  0 -1  0  0 -1  0  0  0 -1  0 -1 -1  0]
8681,[-1  0 -1  0 -1  0  0 -1  0  0  0 -1  0  0 -1 -1]
8682,[-1  0 -1  0 -1  0  0 -1  0  0  0 -1  0  0  0  0]
8683,[-1  0 -1  0 -1  0  0 -1  0  0  0  0 -1  0  0  0]
8684,[-1  0 -1  0 -1  0  0 -1  0  0  0  0  0 -1  0  0]
8685,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1]
8686,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1 -1 -1  0  0]
8687,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1 -1  0 -1 -1]
8688,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1 -1  0  0 -1]
8689,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1  0 -1 -1 -1]
8690,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1  0  0 -1 -1]
8691,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1  0  0  0 -1]
8692,[-1  0 -1  0 -1  0  0  0 -1 -1 -1 -1  0  0  0  0]
8693,[-1  0 -1  0 -1  0  0  0 -1 -1 -1  0 -1 -1 -1 -1]
8694,[-1  0 -1  0 -1  0  0  0 -1 -1 -1  0 -1 -1 -1  0]
8695,[-1  0 -1  0 -1  0  0  0 -1 -1 -1  0 -1 -1  0 -1]
8696,[-1  0 -1  0 -1  0  0  0 -1 -1 -1  0 -1 -1  0  0]
8697,[-1  0 -1  0 -1  0  0  0 -1 -1 -1  0 -1  0  0  0]
8698,[-1  0 -1  0 -1  0  0  0 -1 -1 -1  0  0 -1  0 -1]
8699,[-1  0 -1  0 -1  0  0  0 -1 -1  0 -1 -1 -1 -1 -1]
8700,[-1  0 -1  0 -1  0  0  0 -1 -1  0 -1 -1 -1 -1  0]
8701,[-1  0 -1  0 -1  0  0  0 -1 -1  0 -1 -1  0 -1  0]
8702,[-1  0 -1  0 -1  0  0  0 -1 -1  0  0 -1 -1 -1 -1]
8703,[-1  0 -1  0 -1  0  0  0 -1 -1  0  0 -1 -1 -1  0]
8704,[-1  0 -1  0 -1  0  0  0 -1 -1  0  0 -1 -1  0  0]
8705,[-1  0 -1  0 -1  0  0  0 -1 -1  0  0 -1  0  0  0]
8706,[-1  0 -1  0 -1  0  0  0 -1 -1  0  0  0 -1 -1  0]
8707,[-1  0 -1  0 -1  0  0  0 -1 -1  0  0  0 -1  0  0]
8708,[-1  0 -1  0 -1  0  0  0 -1 -1  0  0  0  0  0  0]
8709,[-1  0 -1  0 -1  0  0  0 -1  0 -1 -1 -1 -1 -1 -1]
8710,[-1  0 -1  0 -1  0  0  0 -1  0 -1 -1 -1  0 -1 -1]
8711,[-1  0 -1  0 -1  0  0  0 -1  0 -1 -1  0  0  0 -1]
8712,[-1  0 -1  0 -1  0  0  0 -1  0 -1  0 -1 -1 -1 -1]
8713,[-1  0 -1  0 -1  0  0  0 -1  0 -1  0 -1 -1  0 -1]
8714,[-1  0 -1  0 -1  0  0  0 -1  0 -1  0 -1 -1  0  0]
8715,[-1  0 -1  0 -1  0  0  0 -1  0 -1  0 -1  0 -1 -1]
8716,[-1  0 -1  0 -1  0  0  0 -1  0 -1  0 -1  0 -1  0]
8717,[-1  0 -1  0 -1  0  0  0 -1  0 -1  0 -1  0  0  0]
8718,[-1  0 -1  0 -1  0  0  0 -1  0  0 -1 -1  0 -1 -1]
8719,[-1  0 -1  0 -1  0  0  0 -1  0  0 -1 -1  0  0 -1]
8720,[-1  0 -1  0 -1  0  0  0 -1  0  0 -1  0  0 -1 -1]
8721,[-1  0 -1  0 -1  0  0  0 -1  0  0  0 -1 -1 -1 -1]
8722,[-1  0 -1  0 -1  0  0  0 -1  0  0  0 -1 -1 -1  0]
8723,[-1  0 -1  0 -1  0  0  0 -1  0  0  0 -1  0 -1  0]
8724,[-1  0 -1  0 -1  0  0  0 -1  0  0  0 -1  0  0  0]
8725,[-1  0 -1  0 -1  0  0  0 -1  0  0  0  0 -1 -1 -1]
8726,[-1  0 -1  0 -1  0  0  0 -1  0  0  0  0 -1  0 -1]
8727,[-1  0 -1  0 -1  0  0  0 -1  0  0  0  0 -1  0  0]
8728,[-1  0 -1  0 -1  0  0  0 -1  0  0  0  0  0 -1  0]
8729,[-1  0 -1  0 -1  0  0  0 -1  0  0  0  0  0  0  0]
8730,[-1  0 -1  0 -1  0  0  0  0 -1  0 -1 -1 -1 -1 -1]
8731,[-1  0 -1  0 -1  0  0  0  0 -1  0 -1 -1 -1  0  0]
8732,[-1  0 -1  0 -1  0  0  0  0 -1  0 -1 -1  0 -1  0]
8733,[-1  0 -1  0 -1  0  0  0  0 -1  0 -1  0  0 -1  0]
8734,[-1  0 -1  0 -1  0  0  0  0 -1  0  0 -1 -1 -1  0]
8735,[-1  0 -1  0 -1  0  0  0  0 -1  0  0 -1 -1  0 -1]
8736,[-1  0 -1  0 -1  0  0  0  0 -1  0  0 -1 -1  0  0]
8737,[-1  0 -1  0 -1  0  0  0  0 -1  0  0  0 -1  0  0]
8738,[-1  0 -1  0 -1  0  0  0  0 -1  0  0  0  0  0 -1]
8739,[-1  0 -1  0 -1  0  0  0  0 -1  0  0  0  0  0  0]
8740,[-1  0 -1  0 -1  0  0  0  0  0 -1 -1 -1 -1  0  0]
8741,[-1  0 -1  0 -1  0  0  0  0  0 -1 -1  0 -1 -1 -1]
8742,[-1  0 -1  0 -1  0  0  0  0  0 -1 -1  0  0 -1 -1]
8743,[-1  0 -1  0 -1  0  0  0  0  0  0 -1 -1 -1 -1 -1]
8744,[-1  0 -1  0 -1  0  0  0  0  0  0 -1 -1  0  0  0]
8745,[-1  0 -1  0 -1  0  0  0  0  0  0 -1  0 -1  0  0]
8746,[-1  0 -1  0 -1  0  0  0  0  0  0 -1  0  0 -1  0]
8747,[-1  0 -1  0 -1  0  0  0  0  0  0 -1  0  0  0  0]
8748,[-1  0 -1  0 -1  0  0  0  0  0  0  0 -1 -1 -1 -1]
8749,[-1  0 -1  0 -1  0  0  0  0  0  0  0 -1 -1 -1  0]
8750,[-1  0 -1  0 -1  0  0  0  0  0  0  0 -1 -1  0  0]
8751,[-1  0 -1  0 -1  0  0  0  0  0  0  0 -1  0  0  0]
8752,[-1  0 -1  0 -1  0  0  0  0  0  0  0  0 -1 -1 -1]
8753,[-1  0 -1  0 -1  0  0  0  0  0  0  0  0 -1 -1  0]
8754,[-1  0 -1  0 -1  0  0  0  0  0  0  0  0 -1  0  0]
8755,[-1  0 -1  0 -1  0  0  0  0  0  0  0  0  0  0 -1]
8756,[-1  0 -1  0 -1  0  0  0  0  0  0  0  0  0  0  0]
8757,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
8758,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  0]
8759,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1  0 -1]
8760,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1 -1  0  0 -1]
8761,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1  0 -1 -1 -1]
8762,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1  0 -1  0  0]
8763,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1  0  0  0  0]
8764,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1  0 -1 -1 -1 -1]
8765,[-1  0 -1  0  0 -1 -1 -1 -1 -1 -1  0  0 -1 -1 -1]
8766,[-1  0 -1  0  0 -1 -1 -1 -1 -1  0  0 -1  0  0  0]
8767,[-1  0 -1  0  0 -1 -1 -1 -1 -1  0  0  0 -1  0  0]
8768,[-1  0 -1  0  0 -1 -1 -1 -1  0 -1 -1 -1 -1 -1 -1]
8769,[-1  0 -1  0  0 -1 -1 -1 -1  0 -1 -1  0 -1 -1  0]
8770,[-1  0 -1  0  0 -1 -1 -1 -1  0 -1 -1  0  0 -1 -1]
8771,[-1  0 -1  0  0 -1 -1 -1 -1  0 -1  0 -1 -1  0  0]
8772,[-1  0 -1  0  0 -1 -1 -1 -1  0 -1  0 -1  0 -1 -1]
8773,[-1  0 -1  0  0 -1 -1 -1 -1  0 -1  0  0 -1 -1 -1]
8774,[-1  0 -1  0  0 -1 -1 -1 -1  0  0  0 -1 -1  0  0]
8775,[-1  0 -1  0  0 -1 -1 -1 -1  0  0  0  0 -1  0  0]
8776,[-1  0 -1  0  0 -1 -1 -1 -1  0  0  0  0  0  0  0]
8777,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1 -1 -1 -1 -1]
8778,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1 -1  0 -1  0]
8779,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1  0 -1 -1 -1]
8780,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1  0 -1  0 -1]
8781,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1  0 -1  0  0]
8782,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1  0  0 -1 -1]
8783,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1  0  0  0 -1]
8784,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1 -1  0  0  0  0]
8785,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1  0 -1 -1  0  0]
8786,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1  0  0 -1 -1  0]
8787,[-1  0 -1  0  0 -1 -1 -1  0 -1 -1  0  0  0  0  0]
8788,[-1  0 -1  0  0 -1 -1 -1  0 -1  0 -1 -1 -1  0 -1]
8789,[-1  0 -1  0  0 -1 -1 -1  0 -1  0 -1  0  0  0  0]
8790,[-1  0 -1  0  0 -1 -1 -1  0 -1  0  0 -1 -1 -1  0]
8791,[-1  0 -1  0  0 -1 -1 -1  0 -1  0  0  0 -1 -1  0]
8792,[-1  0 -1  0  0 -1 -1 -1  0  0 -1 -1 -1  0  0  0]
8793,[-1  0 -1  0  0 -1 -1 -1  0  0 -1 -1  0  0 -1 -1]
8794,[-1  0 -1  0  0 -1 -1 -1  0  0 -1 -1  0  0  0  0]
8795,[-1  0 -1  0  0 -1 -1 -1  0  0 -1  0  0  0  0  0]
8796,[-1  0 -1  0  0 -1 -1 -1  0  0  0 -1  0  0 -1 -1]
8797,[-1  0 -1  0  0 -1 -1 -1  0  0  0  0 -1  0  0  0]
8798,[-1  0 -1  0  0 -1 -1 -1  0  0  0  0  0  0  0  0]
8799,[-1  0 -1  0  0 -1 -1  0 -1 -1 -1 -1 -1 -1 -1 -1]
8800,[-1  0 -1  0  0 -1 -1  0 -1 -1 -1 -1 -1 -1  0  0]
8801,[-1  0 -1  0  0 -1 -1  0 -1 -1 -1 -1  0 -1 -1 -1]
8802,[-1  0 -1  0  0 -1 -1  0 -1 -1 -1  0 -1 -1 -1 -1]
8803,[-1  0 -1  0  0 -1 -1  0 -1 -1 -1  0 -1 -1 -1  0]
8804,[-1  0 -1  0  0 -1 -1  0 -1 -1 -1  0 -1 -1  0  0]
8805,[-1  0 -1  0  0 -1 -1  0 -1 -1 -1  0 -1  0 -1  0]
8806,[-1  0 -1  0  0 -1 -1  0 -1 -1  0 -1 -1 -1 -1 -1]
8807,[-1  0 -1  0  0 -1 -1  0 -1 -1  0 -1 -1 -1  0 -1]
8808,[-1  0 -1  0  0 -1 -1  0 -1 -1  0 -1  0  0 -1 -1]
8809,[-1  0 -1  0  0 -1 -1  0 -1 -1  0  0  0 -1 -1 -1]
8810,[-1  0 -1  0  0 -1 -1  0 -1  0 -1 -1  0 -1  0  0]
8811,[-1  0 -1  0  0 -1 -1  0 -1  0 -1 -1  0  0 -1 -1]
8812,[-1  0 -1  0  0 -1 -1  0 -1  0 -1  0 -1 -1 -1 -1]
8813,[-1  0 -1  0  0 -1 -1  0 -1  0 -1  0 -1 -1 -1  0]
8814,[-1  0 -1  0  0 -1 -1  0 -1  0 -1  0  0 -1 -1 -1]
8815,[-1  0 -1  0  0 -1 -1  0 -1  0 -1  0  0 -1 -1  0]
8816,[-1  0 -1  0  0 -1 -1  0 -1  0 -1  0  0  0 -1 -1]
8817,[-1  0 -1  0  0 -1 -1  0 -1  0 -1  0  0  0  0  0]
8818,[-1  0 -1  0  0 -1 -1  0 -1  0  0 -1  0  0  0  0]
8819,[-1  0 -1  0  0 -1 -1  0 -1  0  0  0  0 -1 -1  0]
8820,[-1  0 -1  0  0 -1 -1  0  0 -1 -1 -1 -1 -1 -1 -1]
8821,[-1  0 -1  0  0 -1 -1  0  0 -1 -1 -1 -1 -1  0 -1]
8822,[-1  0 -1  0  0 -1 -1  0  0 -1 -1 -1 -1  0 -1 -1]
8823,[-1  0 -1  0  0 -1 -1  0  0 -1 -1 -1  0  0  0 -1]
8824,[-1  0 -1  0  0 -1 -1  0  0 -1 -1  0 -1 -1  0 -1]
8825,[-1  0 -1  0  0 -1 -1  0  0 -1 -1  0  0 -1 -1 -1]
8826,[-1  0 -1  0  0 -1 -1  0  0 -1 -1  0  0 -1 -1  0]
8827,[-1  0 -1  0  0 -1 -1  0  0 -1 -1  0  0  0 -1  0]
8828,[-1  0 -1  0  0 -1 -1  0  0 -1  0 -1 -1 -1  0 -1]
8829,[-1  0 -1  0  0 -1 -1  0  0 -1  0  0 -1  0 -1 -1]
8830,[-1  0 -1  0  0 -1 -1  0  0 -1  0  0 -1  0  0  0]
8831,[-1  0 -1  0  0 -1 -1  0  0 -1  0  0  0 -1 -1 -1]
8832,[-1  0 -1  0  0 -1 -1  0  0 -1  0  0  0  0  0  0]
8833,[-1  0 -1  0  0 -1 -1  0  0  0 -1 -1 -1 -1 -1  0]
8834,[-1  0 -1  0  0 -1 -1  0  0  0 -1 -1 -1  0 -1  0]
8835,[-1  0 -1  0  0 -1 -1  0  0  0 -1  0 -1  0 -1  0]
8836,[-1  0 -1  0  0 -1 -1  0  0  0 -1  0  0  0 -1  0]
8837,[-1  0 -1  0  0 -1 -1  0  0  0 -1  0  0  0  0  0]
8838,[-1  0 -1  0  0 -1 -1  0  0  0  0 -1  0  0  0  0]
8839,[-1  0 -1  0  0 -1 -1  0  0  0  0  0  0 -1 -1  0]
8840,[-1  0 -1  0  0 -1 -1  0  0  0  0  0  0 -1  0  0]
8841,[-1  0 -1  0  0 -1 -1  0  0  0  0  0  0  0  0 -1]
8842,[-1  0 -1  0  0 -1 -1  0  0  0  0  0  0  0  0  0]
8843,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1 -1  0 -1 -1 -1]
8844,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1 -1  0 -1  0 -1]
8845,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1 -1  0 -1  0  0]
8846,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1 -1  0  0  0 -1]
8847,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1  0 -1 -1  0 -1]
8848,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1  0 -1  0 -1  0]
8849,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1  0 -1  0  0 -1]
8850,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1  0  0 -1 -1 -1]
8851,[-1  0 -1  0  0 -1  0 -1 -1 -1 -1  0  0  0 -1  0]
8852,[-1  0 -1  0  0 -1  0 -1 -1 -1  0 -1 -1 -1 -1 -1]
8853,[-1  0 -1  0  0 -1  0 -1 -1 -1  0 -1 -1 -1 -1  0]
8854,[-1  0 -1  0  0 -1  0 -1 -1 -1  0  0  0 -1  0 -1]
8855,[-1  0 -1  0  0 -1  0 -1 -1 -1  0  0  0  0  0  0]
8856,[-1  0 -1  0  0 -1  0 -1 -1  0 -1 -1  0 -1 -1 -1]
8857,[-1  0 -1  0  0 -1  0 -1 -1  0 -1 -1  0 -1  0 -1]
8858,[-1  0 -1  0  0 -1  0 -1 -1  0 -1 -1  0 -1  0  0]
8859,[-1  0 -1  0  0 -1  0 -1 -1  0 -1 -1  0  0 -1 -1]
8860,[-1  0 -1  0  0 -1  0 -1 -1  0 -1  0 -1 -1 -1 -1]
8861,[-1  0 -1  0  0 -1  0 -1 -1  0 -1  0 -1 -1  0 -1]
8862,[-1  0 -1  0  0 -1  0 -1 -1  0 -1  0  0 -1 -1  0]
8863,[-1  0 -1  0  0 -1  0 -1 -1  0 -1  0  0 -1  0 -1]
8864,[-1  0 -1  0  0 -1  0 -1 -1  0 -1  0  0  0 -1  0]
8865,[-1  0 -1  0  0 -1  0 -1 -1  0 -1  0  0  0  0 -1]
8866,[-1  0 -1  0  0 -1  0 -1 -1  0 -1  0  0  0  0  0]
8867,[-1  0 -1  0  0 -1  0 -1 -1  0  0 -1 -1 -1  0  0]
8868,[-1  0 -1  0  0 -1  0 -1 -1  0  0 -1  0 -1 -1  0]
8869,[-1  0 -1  0  0 -1  0 -1 -1  0  0  0  0 -1 -1 -1]
8870,[-1  0 -1  0  0 -1  0 -1 -1  0  0  0  0  0 -1 -1]
8871,[-1  0 -1  0  0 -1  0 -1 -1  0  0  0  0  0  0  0]
8872,[-1  0 -1  0  0 -1  0 -1  0 -1 -1 -1 -1 -1 -1  0]
8873,[-1  0 -1  0  0 -1  0 -1  0 -1 -1  0 -1 -1 -1  0]
8874,[-1  0 -1  0  0 -1  0 -1  0 -1 -1  0 -1  0  0 -1]
8875,[-1  0 -1  0  0 -1  0 -1  0 -1  0 -1 -1 -1 -1 -1]
8876,[-1  0 -1  0  0 -1  0 -1  0 -1  0 -1 -1  0 -1 -1]
8877,[-1  0 -1  0  0 -1  0 -1  0 -1  0 -1  0 -1  0 -1]
8878,[-1  0 -1  0  0 -1  0 -1  0 -1  0 -1  0  0 -1  0]
8879,[-1  0 -1  0  0 -1  0 -1  0 -1  0  0 -1  0 -1  0]
8880,[-1  0 -1  0  0 -1  0 -1  0 -1  0  0  0 -1  0  0]
8881,[-1  0 -1  0  0 -1  0 -1  0  0 -1 -1 -1 -1  0 -1]
8882,[-1  0 -1  0  0 -1  0 -1  0  0 -1 -1  0  0  0  0]
8883,[-1  0 -1  0  0 -1  0 -1  0  0 -1  0 -1 -1  0 -1]
8884,[-1  0 -1  0  0 -1  0 -1  0  0 -1  0  0 -1  0 -1]
8885,[-1  0 -1  0  0 -1  0 -1  0  0 -1  0  0 -1  0  0]
8886,[-1  0 -1  0  0 -1  0 -1  0  0 -1  0  0  0 -1  0]
8887,[-1  0 -1  0  0 -1  0 -1  0  0 -1  0  0  0  0  0]
8888,[-1  0 -1  0  0 -1  0 -1  0  0  0 -1 -1  0 -1  0]
8889,[-1  0 -1  0  0 -1  0 -1  0  0  0 -1  0 -1 -1 -1]
8890,[-1  0 -1  0  0 -1  0 -1  0  0  0  0 -1 -1 -1  0]
8891,[-1  0 -1  0  0 -1  0 -1  0  0  0  0 -1  0  0 -1]
8892,[-1  0 -1  0  0 -1  0 -1  0  0  0  0  0 -1 -1 -1]
8893,[-1  0 -1  0  0 -1  0 -1  0  0  0  0  0 -1  0 -1]
8894,[-1  0 -1  0  0 -1  0 -1  0  0  0  0  0  0  0  0]
8895,[-1  0 -1  0  0 -1  0  0 -1 -1 -1 -1 -1 -1 -1 -1]
8896,[-1  0 -1  0  0 -1  0  0 -1 -1 -1  0 -1 -1  0  0]
8897,[-1  0 -1  0  0 -1  0  0 -1 -1 -1  0 -1  0 -1 -1]
8898,[-1  0 -1  0  0 -1  0  0 -1 -1 -1  0  0 -1 -1 -1]
8899,[-1  0 -1  0  0 -1  0  0 -1 -1 -1  0  0 -1  0  0]
8900,[-1  0 -1  0  0 -1  0  0 -1 -1 -1  0  0  0 -1  0]
8901,[-1  0 -1  0  0 -1  0  0 -1 -1 -1  0  0  0  0  0]
8902,[-1  0 -1  0  0 -1  0  0 -1 -1  0  0  0  0  0  0]
8903,[-1  0 -1  0  0 -1  0  0 -1  0 -1 -1  0 -1 -1 -1]
8904,[-1  0 -1  0  0 -1  0  0 -1  0 -1 -1  0 -1 -1  0]
8905,[-1  0 -1  0  0 -1  0  0 -1  0 -1 -1  0 -1  0 -1]
8906,[-1  0 -1  0  0 -1  0  0 -1  0 -1 -1  0  0 -1 -1]
8907,[-1  0 -1  0  0 -1  0  0 -1  0 -1  0  0  0  0  0]
8908,[-1  0 -1  0  0 -1  0  0 -1  0  0 -1  0 -1 -1  0]
8909,[-1  0 -1  0  0 -1  0  0 -1  0  0 -1  0  0  0  0]
8910,[-1  0 -1  0  0 -1  0  0 -1  0  0  0 -1 -1  0  0]
8911,[-1  0 -1  0  0 -1  0  0 -1  0  0  0 -1  0  0 -1]
8912,[-1  0 -1  0  0 -1  0  0 -1  0  0  0  0 -1  0 -1]
8913,[-1  0 -1  0  0 -1  0  0  0 -1 -1  0 -1  0 -1 -1]
8914,[-1  0 -1  0  0 -1  0  0  0 -1  0 -1  0 -1 -1  0]
8915,[-1  0 -1  0  0 -1  0  0  0 -1  0  0  0 -1  0  0]
8916,[-1  0 -1  0  0 -1  0  0  0 -1  0  0  0  0  0  0]
8917,[-1  0 -1  0  0 -1  0  0  0  0 -1 -1 -1 -1  0  0]
8918,[-1  0 -1  0  0 -1  0  0  0  0 -1  0 -1 -1 -1  0]
8919,[-1  0 -1  0  0 -1  0  0  0  0 -1  0  0 -1 -1 -1]
8920,[-1  0 -1  0  0 -1  0  0  0  0 -1  0  0 -1  0  0]
8921,[-1  0 -1  0  0 -1  0  0  0  0  0 -1  0  0 -1  0]
8922,[-1  0 -1  0  0 -1  0  0  0  0  0 -1  0  0  0  0]
8923,[-1  0 -1  0  0 -1  0  0  0  0  0  0 -1 -1  0  0]
8924,[-1  0 -1  0  0 -1  0  0  0  0  0  0  0 -1 -1  0]
8925,[-1  0 -1  0  0 -1  0  0  0  0  0  0  0 -1  0  0]
8926,[-1  0 -1  0  0 -1  0  0  0  0  0  0  0  0 -1  0]
8927,[-1  0 -1  0  0 -1  0  0  0  0  0  0  0  0  0 -1]
8928,[-1  0 -1  0  0 -1  0  0  0  0  0  0  0  0  0  0]
8929,[-1  0 -1  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1]
8930,[-1  0 -1  0  0  0 -1 -1 -1 -1 -1 -1 -1 -1  0 -1]
8931,[-1  0 -1  0  0  0 -1 -1 -1 -1 -1 -1  0 -1 -1 -1]
8932,[-1  0 -1  0  0  0 -1 -1 -1 -1 -1  0 -1 -1 -1  0]
8933,[-1  0 -1  0  0  0 -1 -1 -1 -1 -1  0  0  0 -1  0]
8934,[-1  0 -1  0  0  0 -1 -1 -1 -1 -1  0  0  0  0 -1]
8935,[-1  0 -1  0  0  0 -1 -1 -1 -1  0 -1 -1 -1 -1 -1]
8936,[-1  0 -1  0  0  0 -1 -1 -1  0 -1 -1 -1 -1 -1 -1]
8937,[-1  0 -1  0  0  0 -1 -1 -1  0 -1 -1 -1 -1 -1  0]
8938,[-1  0 -1  0  0  0 -1 -1 -1  0 -1 -1 -1  0 -1  0]
8939,[-1  0 -1  0  0  0 -1 -1 -1  0 -1 -1  0 -1 -1 -1]
8940,[-1  0 -1  0  0  0 -1 -1 -1  0 -1  0  0  0  0  0]
8941,[-1  0 -1  0  0  0 -1 -1 -1  0  0 -1  0 -1 -1  0]
8942,[-1  0 -1  0  0  0 -1 -1 -1  0  0 -1  0 -1  0 -1]
8943,[-1  0 -1  0  0  0 -1 -1 -1  0  0  0 -1 -1 -1 -1]
8944,[-1  0 -1  0  0  0 -1 -1 -1  0  0  0 -1 -1  0  0]
8945,[-1  0 -1  0  0  0 -1 -1 -1  0  0  0  0  0  0  0]
8946,[-1  0 -1  0  0  0 -1 -1  0 -1 -1 -1  0 -1 -1 -1]
8947,[-1  0 -1  0  0  0 -1 -1  0 -1 -1 -1  0 -1  0  0]
8948,[-1  0 -1  0  0  0 -1 -1  0 -1 -1  0 -1 -1 -1  0]
8949,[-1  0 -1  0  0  0 -1 -1  0 -1 -1  0 -1 -1  0 -1]
8950,[-1  0 -1  0  0  0 -1 -1  0 -1 -1  0  0  0  0  0]
8951,[-1  0 -1  0  0  0 -1 -1  0 -1  0 -1 -1  0 -1  0]
8952,[-1  0 -1  0  0  0 -1 -1  0 -1  0 -1  0  0  0  0]
8953,[-1  0 -1  0  0  0 -1 -1  0 -1  0  0 -1 -1  0  0]
8954,[-1  0 -1  0  0  0 -1 -1  0 -1  0  0  0 -1 -1  0]
